SetNumber,PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
"75060-1",4543949,2,"Earth Green","System",2431,"Flat Tile 1X4","http://cache.lego.com/media/bricks/5/2/4543949.jpg",33
"75060-1",4650622,2,"Earth Green","System",63864,"Flat Tile 1X3","http://cache.lego.com/media/bricks/5/2/4650622.jpg",19
"75060-1",6020923,4,"Earth Green","System",3710,"Plate 1X4","http://cache.lego.com/media/bricks/5/2/6020923.jpg",23
"75060-1",6037591,6,"Earth Green","System",88930,"Plate W. Bow 2X4X2/3","http://cache.lego.com/media/bricks/5/2/6037591.jpg",4
"75060-1",6055225,1,"Earth Green","System",11477,"Plate W. Bow 1X2X2/3","http://cache.lego.com/media/bricks/5/2/6055225.jpg",18
"75060-1",6080433,4,"Earth Green","System",87559,"Arch Brick 6X6X2","http://cache.lego.com/media/bricks/5/2/6080433.jpg",1
"75060-1",6080436,4,"Earth Green","System",95188,"Circle 90G 6X6 Roof Tile","http://cache.lego.com/media/bricks/5/2/6080436.jpg",2
"75060-1",6080443,4,"Earth Green","System",92903,"Brick 1X3X2 W/Ins And Outs.Bow","http://cache.lego.com/media/bricks/5/2/6080443.jpg",1
"75060-1",4634079,1,"Light Nougat","System (Figure Part)",97427,"Mini Head 'No. 854'","http://cache.lego.com/media/bricks/5/2/4634079.jpg",9
"75060-1",6021888,1,"Light Nougat","System (Figure Part)",12817,"Mini Head No. '1149'","http://cache.lego.com/media/bricks/5/2/6021888.jpg",74
"75060-1",6087536,1,"Light Nougat","System (Figure Part)",18685,"Mini Head 'No. 1531'","http://cache.lego.com/media/bricks/5/2/6087536.jpg",2
"75060-1",6087598,1,"Light Nougat","System (Figure Part)",18691,"Mini Head 'No. 1532'","http://cache.lego.com/media/bricks/5/2/6087598.jpg",1
"75060-1",4180464,1,"Medium Stone Grey","System",43713,"Brick 4 X 6 W/Bow, Inverted","http://cache.lego.com/media/bricks/5/2/4180464.jpg",15
"75060-1",4208988,2,"Medium Stone Grey","System",47397,"Left Plate W. Angle 3X12","http://cache.lego.com/media/bricks/5/2/4208988.jpg",41
"75060-1",4209006,2,"Medium Stone Grey","System",47398,"Right Plate W. Angle 3X12","http://cache.lego.com/media/bricks/5/2/4209006.jpg",41
"75060-1",4211350,13,"Medium Stone Grey","System",2412,"Radiator Grille 1X2","http://cache.lego.com/media/bricks/5/2/4211350.jpg",462
"75060-1",4211353,6,"Medium Stone Grey","System",2420,"Corner Plate 1X2X2","http://cache.lego.com/media/bricks/5/2/4211353.jpg",218
"75060-1",4211356,2,"Medium Stone Grey","System",2431,"Flat Tile 1X4","http://cache.lego.com/media/bricks/5/2/4211356.jpg",348
"75060-1",4211361,4,"Medium Stone Grey","System",2450,"Corner Plate 45 Deg. 3X3","http://cache.lego.com/media/bricks/5/2/4211361.jpg",55
"75060-1",4211374,8,"Medium Stone Grey","System",2730,"Technic Brick 1X10 Ø4.9","http://cache.lego.com/media/bricks/5/2/4211374.jpg",71
"75060-1",4211376,8,"Medium Stone Grey","System",2817,"Technic Doub. Bearing Pl. 2X2","http://cache.lego.com/media/bricks/5/2/4211376.jpg",159
"75060-1",4211385,1,"Medium Stone Grey","System",3001,"Brick 2X4","http://cache.lego.com/media/bricks/5/2/4211385.jpg",274
"75060-1",4211388,2,"Medium Stone Grey","System",3004,"Brick 1X2","http://cache.lego.com/media/bricks/5/2/4211388.jpg",439
"75060-1",4211389,4,"Medium Stone Grey","System",3005,"Brick 1X1","http://cache.lego.com/media/bricks/5/2/4211389.jpg",313
"75060-1",4211392,2,"Medium Stone Grey","System",3008,"Brick 1X8","http://cache.lego.com/media/bricks/5/2/4211392.jpg",127
"75060-1",4211393,1,"Medium Stone Grey","System",3009,"Brick 1X6","http://cache.lego.com/media/bricks/5/2/4211393.jpg",214
"75060-1",4211396,9,"Medium Stone Grey","System",3021,"Plate 2X3","http://cache.lego.com/media/bricks/5/2/4211396.jpg",482
"75060-1",4211398,12,"Medium Stone Grey","System",3023,"Plate 1X2","http://cache.lego.com/media/bricks/5/2/4211398.jpg",678
"75060-1",4211399,4,"Medium Stone Grey","System",3024,"Plate 1X1","http://cache.lego.com/media/bricks/5/2/4211399.jpg",260
"75060-1",4211401,1,"Medium Stone Grey","System",3029,"Plate 4X12","http://cache.lego.com/media/bricks/5/2/4211401.jpg",74
"75060-1",4211402,1,"Medium Stone Grey","System",3030,"Plate 4X10","http://cache.lego.com/media/bricks/5/2/4211402.jpg",58
"75060-1",4211406,6,"Medium Stone Grey","System",3034,"Plate 2X8","http://cache.lego.com/media/bricks/5/2/4211406.jpg",277
"75060-1",4211407,2,"Medium Stone Grey","System",3035,"Plate 4X8","http://cache.lego.com/media/bricks/5/2/4211407.jpg",139
"75060-1",4211410,4,"Medium Stone Grey","System",3039,"Roof Tile 2X2/45°","http://cache.lego.com/media/bricks/5/2/4211410.jpg",189
"75060-1",4211412,2,"Medium Stone Grey","System",3062,"Round Brick 1X1","http://cache.lego.com/media/bricks/5/2/4211412.jpg",246
"75060-1",4211413,2,"Medium Stone Grey","System",3068,"Flat Tile 2X2","http://cache.lego.com/media/bricks/5/2/4211413.jpg",284
"75060-1",4211414,14,"Medium Stone Grey","System",3069,"Flat Tile 1X2","http://cache.lego.com/media/bricks/5/2/4211414.jpg",334
"75060-1",4211428,12,"Medium Stone Grey","System",3622,"Brick 1X3","http://cache.lego.com/media/bricks/5/2/4211428.jpg",221
"75060-1",4211429,9,"Medium Stone Grey","System",3623,"Plate 1X3","http://cache.lego.com/media/bricks/5/2/4211429.jpg",325
"75060-1",4211437,6,"Medium Stone Grey","System",3665,"Roof Tile 1X2 Inv.","http://cache.lego.com/media/bricks/5/2/4211437.jpg",189
"75060-1",4211438,15,"Medium Stone Grey","System",3666,"Plate 1X6","http://cache.lego.com/media/bricks/5/2/4211438.jpg",377
"75060-1",4211440,4,"Medium Stone Grey","System",3700,"Technic Brick 1X2, Ø4.9","http://cache.lego.com/media/bricks/5/2/4211440.jpg",268
"75060-1",4211441,1,"Medium Stone Grey","System",3701,"Technic Brick 1X4, Ø4,9","http://cache.lego.com/media/bricks/5/2/4211441.jpg",153
"75060-1",4211442,7,"Medium Stone Grey","System",3702,"Technic Brick 1X8","http://cache.lego.com/media/bricks/5/2/4211442.jpg",117
"75060-1",4211443,2,"Medium Stone Grey","System",3703,"Brick 1X16, Ø4,9","http://cache.lego.com/media/bricks/5/2/4211443.jpg",51
"75060-1",4211445,30,"Medium Stone Grey","System",3710,"Plate 1X4","http://cache.lego.com/media/bricks/5/2/4211445.jpg",530
"75060-1",4211450,2,"Medium Stone Grey","System",3743,"Toothed Bar M=1, Z=10","http://cache.lego.com/media/bricks/5/2/4211450.jpg",66
"75060-1",4211452,3,"Medium Stone Grey","System",3795,"Plate 2X6","http://cache.lego.com/media/bricks/5/2/4211452.jpg",406
"75060-1",4211462,4,"Medium Stone Grey","System",3832,"Plate 2X10","http://cache.lego.com/media/bricks/5/2/4211462.jpg",208
"75060-1",4211466,2,"Medium Stone Grey","System",3894,"Brick 1X6, Ø4,9","http://cache.lego.com/media/bricks/5/2/4211466.jpg",90
"75060-1",4211488,6,"Medium Stone Grey","System",4286,"Roof Tile 1X3/25°","http://cache.lego.com/media/bricks/5/2/4211488.jpg",90
"75060-1",4211489,10,"Medium Stone Grey","System",4287,"Roof Tile 1X3/25° Inv.","http://cache.lego.com/media/bricks/5/2/4211489.jpg",84
"75060-1",4211498,2,"Medium Stone Grey","System",4510,"Plate 1X8 With Rail","http://cache.lego.com/media/bricks/5/2/4211498.jpg",77
"75060-1",4211504,2,"Medium Stone Grey","System",4600,"Bearing Element 2X2, Double","http://cache.lego.com/media/bricks/5/2/4211504.jpg",121
"75060-1",4211517,4,"Medium Stone Grey","System",4871,"Roof Tile 4X2/45° Inv.","http://cache.lego.com/media/bricks/5/2/4211517.jpg",60
"75060-1",4211519,2,"Medium Stone Grey","System",6091,"Brick W. Arch 1X1X1 1/3","http://cache.lego.com/media/bricks/5/2/4211519.jpg",99
"75060-1",4211521,2,"Medium Stone Grey","System",6111,"Brick 1X10","http://cache.lego.com/media/bricks/5/2/4211521.jpg",69
"75060-1",4211529,2,"Medium Stone Grey","System",6232,"Brick 2X2 W. Snap And Cross","http://cache.lego.com/media/bricks/5/2/4211529.jpg",65
"75060-1",4211549,3,"Medium Stone Grey","System",6636,"Flat Tile 1X6","http://cache.lego.com/media/bricks/5/2/4211549.jpg",264
"75060-1",4211568,18,"Medium Stone Grey","System",32028,"Plate 1X2 With Slide","http://cache.lego.com/media/bricks/5/2/4211568.jpg",206
"75060-1",4211614,11,"Medium Stone Grey","System",3040,"Roof Tile 1X2/45°","http://cache.lego.com/media/bricks/5/2/4211614.jpg",247
"75060-1",4211636,12,"Medium Stone Grey","System",30414,"Brick 1X4 W. 4 Knobs","http://cache.lego.com/media/bricks/5/2/4211636.jpg",158
"75060-1",4211732,4,"Medium Stone Grey","System",41769,"Right Plate 2X4 W/Angle","http://cache.lego.com/media/bricks/5/2/4211732.jpg",84
"75060-1",4211735,4,"Medium Stone Grey","System",41770,"Left Plate 2X4 W/Angle","http://cache.lego.com/media/bricks/5/2/4211735.jpg",84
"75060-1",4211748,1,"Medium Stone Grey","System",41862,"Engine 2X4","http://cache.lego.com/media/bricks/5/2/4211748.jpg",50
"75060-1",4211791,5,"Medium Stone Grey","System",43722,"Right Plate 2X3 W/Angle","http://cache.lego.com/media/bricks/5/2/4211791.jpg",119
"75060-1",4211794,5,"Medium Stone Grey","System",43723,"Left Plate 2X3 W/Angle","http://cache.lego.com/media/bricks/5/2/4211794.jpg",119
"75060-1",4211804,3,"Medium Stone Grey","System",44302,"Plate 1X2 W/Fork/Vertical/End","http://cache.lego.com/media/bricks/5/2/4211804.jpg",112
"75060-1",4211825,1,"Medium Stone Grey","System",4869,"Jet Engine Turbine","http://cache.lego.com/media/bricks/5/2/4211825.jpg",37
"75060-1",4211848,3,"Medium Stone Grey","System",32532,"6X8 Brick, Ø 4,85","http://cache.lego.com/media/bricks/5/2/4211848.jpg",55
"75060-1",4234535,4,"Medium Stone Grey","System",3678,"Roof Tile 2X2X2/65 Deg.","http://cache.lego.com/media/bricks/5/2/4234535.jpg",56
"75060-1",4244627,7,"Medium Stone Grey","System",48336,"Plate 1X2 W. Stick 3.18","http://cache.lego.com/media/bricks/5/2/4244627.jpg",307
"75060-1",4248833,1,"Medium Stone Grey","System",51373,"Disc Ø 80","http://cache.lego.com/media/bricks/5/2/4248833.jpg",8
"75060-1",4251149,4,"Medium Stone Grey","System",4477,"Plate 1X10","http://cache.lego.com/media/bricks/5/2/4251149.jpg",140
"75060-1",4251163,10,"Medium Stone Grey","System",50950,"Brick W/Bow 1/3","http://cache.lego.com/media/bricks/5/2/4251163.jpg",54
"75060-1",4282786,4,"Medium Stone Grey","System",54383,"Right Plate 3X6 W. Angle","http://cache.lego.com/media/bricks/5/2/4282786.jpg",79
"75060-1",4282789,4,"Medium Stone Grey","System",54384,"Left Plate 3X6 W Angle","http://cache.lego.com/media/bricks/5/2/4282789.jpg",81
"75060-1",4514846,2,"Medium Stone Grey","System",60479,"Plate 1X12","http://cache.lego.com/media/bricks/5/2/4514846.jpg",115
"75060-1",4515351,2,"Medium Stone Grey","System",60474,"Plate 4X4 Round W. Snap","http://cache.lego.com/media/bricks/5/2/4515351.jpg",112
"75060-1",4521921,3,"Medium Stone Grey","System",54200,"Roof Tile 1X1X2/3, Abs","http://cache.lego.com/media/bricks/5/2/4521921.jpg",285
"75060-1",4529241,4,"Medium Stone Grey","System",59900,"Nose Cone Small 1X1","http://cache.lego.com/media/bricks/5/2/4529241.jpg",179
"75060-1",4532589,2,"Medium Stone Grey","System",62361,"Screen 1X6X1 W. Edge","http://cache.lego.com/media/bricks/5/2/4532589.jpg",9
"75060-1",4535738,1,"Medium Stone Grey","System",63868,"Plate 2X1 W/Holder,Vertical","http://cache.lego.com/media/bricks/5/2/4535738.jpg",157
"75060-1",4541978,2,"Medium Stone Grey","System",61252,"Plate 1X1 W/Holder Vertical","http://cache.lego.com/media/bricks/5/2/4541978.jpg",171
"75060-1",4558169,11,"Medium Stone Grey","System",63864,"Flat Tile 1X3","http://cache.lego.com/media/bricks/5/2/4558169.jpg",169
"75060-1",4560183,2,"Medium Stone Grey","System",87079,"Flat Tile 2X4","http://cache.lego.com/media/bricks/5/2/4560183.jpg",240
"75060-1",4565433,4,"Medium Stone Grey","System",87618,"Function Element Male","http://cache.lego.com/media/bricks/5/2/4565433.jpg",53
"75060-1",4567448,4,"Medium Stone Grey","System",85080,"Brick 2X2W.Inside And Outs.Bow","http://cache.lego.com/media/bricks/5/2/4567448.jpg",35
"75060-1",4579294,6,"Medium Stone Grey","System",30565,"Plate 4X4, 1/4 Circle","http://cache.lego.com/media/bricks/5/2/4579294.jpg",11
"75060-1",4597901,6,"Medium Stone Grey","System",88930,"Plate W. Bow 2X4X2/3","http://cache.lego.com/media/bricks/5/2/4597901.jpg",22
"75060-1",4599498,7,"Medium Stone Grey","System",92593,"Plate 1X4 W. 2 Knobs","http://cache.lego.com/media/bricks/5/2/4599498.jpg",113
"75060-1",4612621,2,"Medium Stone Grey","System",64799,"Frame Plate 4X4","http://cache.lego.com/media/bricks/5/2/4612621.jpg",61
"75060-1",4640844,4,"Medium Stone Grey","System",92690,"Ø3.2 Shaft W. Cored Knob","http://cache.lego.com/media/bricks/5/2/4640844.jpg",63
"75060-1",4641682,2,"Medium Stone Grey","System",95820,"Brick 1X2 W. Horizontal Holder","http://cache.lego.com/media/bricks/5/2/4641682.jpg",76
"75060-1",4650260,2,"Medium Stone Grey","System",98138,"Flat Tile 1X1, Round","http://cache.lego.com/media/bricks/5/2/4650260.jpg",184
"75060-1",4654580,3,"Medium Stone Grey","System",99207,"Angular Plate 1.5 Bot. 1X2 2/2","http://cache.lego.com/media/bricks/5/2/4654580.jpg",288
"75060-1",4654582,4,"Medium Stone Grey","System",99781,"Angular Plate 1,5 Top 1X2 1/2","http://cache.lego.com/media/bricks/5/2/4654582.jpg",256
"75060-1",4657366,4,"Medium Stone Grey","System",64644,"Stick Ø3.2 2Mm W/Knob And Tube","http://cache.lego.com/media/bricks/5/2/4657366.jpg",43
"75060-1",4657459,12,"Medium Stone Grey","System",52107,"Brick 1X2 W. Four Knobs","http://cache.lego.com/media/bricks/5/2/4657459.jpg",32
"75060-1",6010686,2,"Medium Stone Grey","System",99784,"Plate 1X2 W. Shaft 12M","http://cache.lego.com/media/bricks/5/2/6010686.jpg",27
"75060-1",6014615,2,"Medium Stone Grey","System",10201,"Angle Plate 1X2/1X4","http://cache.lego.com/media/bricks/5/2/6014615.jpg",222
"75060-1",6015344,8,"Medium Stone Grey","System",11211,"Brick 1X2 W. 2 Knobs","http://cache.lego.com/media/bricks/5/2/6015344.jpg",220
"75060-1",6015347,6,"Medium Stone Grey","System",11212,"Plate 3X3","http://cache.lego.com/media/bricks/5/2/6015347.jpg",52
"75060-1",6028015,2,"Medium Stone Grey","System",11833,"Plate Round 4X4 With Ø16Mm Hole","http://cache.lego.com/media/bricks/5/2/6028015.jpg",30
"75060-1",6028811,3,"Medium Stone Grey","System",11215,"Stone 1X2X1 1/3 W. 2 Plates 2X2","http://cache.lego.com/media/bricks/5/2/6028811.jpg",85
"75060-1",6028813,21,"Medium Stone Grey","System",11477,"Plate W. Bow 1X2X2/3","http://cache.lego.com/media/bricks/5/2/6028813.jpg",98
"75060-1",6037399,2,"Medium Stone Grey","System",93888,"Brick 2X8","http://cache.lego.com/media/bricks/5/2/6037399.jpg",50
"75060-1",6042950,8,"Medium Stone Grey","System",11153,"Brick With Bow 1X4","http://cache.lego.com/media/bricks/5/2/6042950.jpg",29
"75060-1",6045988,2,"Medium Stone Grey","System",10247,"Plate 2X2 + One Hule Ø4,8","http://cache.lego.com/media/bricks/5/2/6045988.jpg",88
"75060-1",6066097,2,"Medium Stone Grey","System",15573,"Plate 1X2 W. 1 Knob","http://cache.lego.com/media/bricks/5/2/6066097.jpg",420
"75060-1",6071299,2,"Medium Stone Grey","System",15207,"Wall Element 1X4X1 Abs","http://cache.lego.com/media/bricks/5/2/6071299.jpg",51
"75060-1",6102769,2,"Medium Stone Grey","System",19954,"Hinge Plate 1X2","http://cache.lego.com/media/bricks/5/2/6102769.jpg",40
"75060-1",6106189,2,"Medium Stone Grey","System",15254,"Brick W. Inside Bow 1X6X2","http://cache.lego.com/media/bricks/5/2/6106189.jpg",22
"75060-1",6116608,2,"Medium Stone Grey","System",21462,"Light Sword - Blade","http://cache.lego.com/media/bricks/5/2/6116608.jpg",117
"75060-1",6126082,1,"Medium Stone Grey","System",23893,"Plate 2X2 W 1 Knob","http://cache.lego.com/media/bricks/5/2/6126082.jpg",124
"75060-1",6170521,1,"Medium Stone Grey","System",28842,"Plate 3X4 W/Angles","http://cache.lego.com/media/bricks/5/2/6170521.jpg",11
"75060-1",6171081,4,"Medium Stone Grey","System",28918,"Bow Upper Part 2X8X2, Ø4.85","http://cache.lego.com/media/bricks/5/2/6171081.jpg",1
"75060-1",4211658,4,"Medium Stone Grey","System (Figure Part)",30377,"Space Skeleon Arm","http://cache.lego.com/media/bricks/5/2/4211658.jpg",68
"75060-1",6087590,1,"Medium Stone Grey","System (Figure Part)",88585,"Mini Upper Part  No. 2809","http://cache.lego.com/media/bricks/5/2/6087590.jpg",1
"75060-1",4211483,2,"Medium Stone Grey","Technic",4274,"Connector Peg W. Knob","http://cache.lego.com/media/bricks/5/2/4211483.jpg",624
"75060-1",4211552,4,"Medium Stone Grey","Technic",32016,"Angle Element, 157,5 Degr. [3]","http://cache.lego.com/media/bricks/5/2/4211552.jpg",67
"75060-1",4211622,6,"Medium Stone Grey","Technic",6590,"Bush For Cross Axle","http://cache.lego.com/media/bricks/5/2/4211622.jpg",554
"75060-1",4211639,2,"Medium Stone Grey","Technic",32073,"Cross Axle 5M","http://cache.lego.com/media/bricks/5/2/4211639.jpg",536
"75060-1",4211805,3,"Medium Stone Grey","Technic",44294,"Cross Axle 7M","http://cache.lego.com/media/bricks/5/2/4211805.jpg",342
"75060-1",4211815,3,"Medium Stone Grey","Technic",4519,"Cross Axle 3M","http://cache.lego.com/media/bricks/5/2/4211815.jpg",875
"75060-1",4211862,4,"Medium Stone Grey","Technic",43857,"Technic 2M Beam","http://cache.lego.com/media/bricks/5/2/4211862.jpg",56
"75060-1",4211888,2,"Medium Stone Grey","Technic",32138,"Module Bush","http://cache.lego.com/media/bricks/5/2/4211888.jpg",39
"75060-1",4278756,8,"Medium Stone Grey","Technic",32187,"Middle Ring","http://cache.lego.com/media/bricks/5/2/4278756.jpg",78
"75060-1",4495930,4,"Medium Stone Grey","Technic",32524,"Technic 7M Beam","http://cache.lego.com/media/bricks/5/2/4495930.jpg",90
"75060-1",4551421,2,"Medium Stone Grey","Technic",86652,"Rim Ø 43,2 X 18","http://cache.lego.com/media/bricks/5/2/4551421.jpg",12
"75060-1",6055628,2,"Medium Stone Grey","Technic",15459,"Beam 4M Ball Cup Ø5,9 Without Friction","http://cache.lego.com/media/bricks/5/2/6055628.jpg",5
"75060-1",6173127,4,"Medium Stone Grey","Technic",29219,"Tube, W/ Double 4.85 Hole","http://cache.lego.com/media/bricks/5/2/6173127.jpg",61
"75060-1",4584342,1,"Metallic Dark Grey","System",90731,"6X4X1 Carbonite Dek","http://cache.lego.com/media/bricks/5/2/4584342.jpg",4
"75060-1",4531415,4,"New Dark Red","System",54200,"Roof Tile 1X1X2/3, Abs","http://cache.lego.com/media/bricks/5/2/4531415.jpg",66
"75060-1",4539061,4,"New Dark Red","System",3710,"Plate 1X4","http://cache.lego.com/media/bricks/5/2/4539061.jpg",113
"75060-1",4539064,8,"New Dark Red","System",2450,"Corner Plate 45 Deg. 3X3","http://cache.lego.com/media/bricks/5/2/4539064.jpg",29
"75060-1",4539071,8,"New Dark Red","System",3020,"Plate 2X4","http://cache.lego.com/media/bricks/5/2/4539071.jpg",74
"75060-1",4539076,6,"New Dark Red","System",3623,"Plate 1X3","http://cache.lego.com/media/bricks/5/2/4539076.jpg",39
"75060-1",4539090,2,"New Dark Red","System",3069,"Flat Tile 1X2","http://cache.lego.com/media/bricks/5/2/4539090.jpg",76
"75060-1",4539097,4,"New Dark Red","System",3023,"Plate 1X2","http://cache.lego.com/media/bricks/5/2/4539097.jpg",158
"75060-1",4539102,11,"New Dark Red","System",3004,"Brick 1X2","http://cache.lego.com/media/bricks/5/2/4539102.jpg",87
"75060-1",4539104,2,"New Dark Red","System",3003,"Brick 2X2","http://cache.lego.com/media/bricks/5/2/4539104.jpg",38
"75060-1",4539105,6,"New Dark Red","System",3068,"Flat Tile 2X2","http://cache.lego.com/media/bricks/5/2/4539105.jpg",66
"75060-1",4539114,8,"New Dark Red","System",3024,"Plate 1X1","http://cache.lego.com/media/bricks/5/2/4539114.jpg",73
"75060-1",4541379,6,"New Dark Red","System",2357,"Brick Corner 1X2X2","http://cache.lego.com/media/bricks/5/2/4541379.jpg",31
"75060-1",4541526,12,"New Dark Red","System",3040,"Roof Tile 1X2/45°","http://cache.lego.com/media/bricks/5/2/4541526.jpg",57
"75060-1",4583299,8,"New Dark Red","System",63864,"Flat Tile 1X3","http://cache.lego.com/media/bricks/5/2/4583299.jpg",27
"75060-1",4585479,9,"New Dark Red","System",3022,"Plate 2X2","http://cache.lego.com/media/bricks/5/2/4585479.jpg",49
"75060-1",4585751,2,"New Dark Red","System",2420,"Corner Plate 1X2X2","http://cache.lego.com/media/bricks/5/2/4585751.jpg",25
"75060-1",4609925,6,"New Dark Red","System",3039,"Roof Tile 2X2/45°","http://cache.lego.com/media/bricks/5/2/4609925.jpg",43
"75060-1",4613267,2,"New Dark Red","System",30565,"Plate 4X4, 1/4 Circle","http://cache.lego.com/media/bricks/5/2/4613267.jpg",6
"75060-1",4645101,6,"New Dark Red","System",60481,"Roof Tile 2X1X2","http://cache.lego.com/media/bricks/5/2/4645101.jpg",11
"75060-1",4650862,4,"New Dark Red","System",4286,"Roof Tile 1X3/25°","http://cache.lego.com/media/bricks/5/2/4650862.jpg",15
"75060-1",6005069,2,"New Dark Red","System",42061,"Left Shell 3X12 W/Bow/Angle","http://cache.lego.com/media/bricks/5/2/6005069.jpg",7
"75060-1",6005098,2,"New Dark Red","System",42060,"Right Shell 3X12 W/Bow/Angle","http://cache.lego.com/media/bricks/5/2/6005098.jpg",7
"75060-1",6008593,2,"New Dark Red","System",41770,"Left Plate 2X4 W/Angle","http://cache.lego.com/media/bricks/5/2/6008593.jpg",33
"75060-1",6008595,2,"New Dark Red","System",41769,"Right Plate 2X4 W/Angle","http://cache.lego.com/media/bricks/5/2/6008595.jpg",33
"75060-1",6023330,18,"New Dark Red","System",60477,"Roof Tile 1X4X1","http://cache.lego.com/media/bricks/5/2/6023330.jpg",8
"75060-1",6030360,2,"New Dark Red","System",30363,"Roof Tile 2X4X1, 18°","http://cache.lego.com/media/bricks/5/2/6030360.jpg",5
"75060-1",6035700,1,"New Dark Red","System",41749,"Right Shell 3X8X2 W/Bow/Angle","http://cache.lego.com/media/bricks/5/2/6035700.jpg",5
"75060-1",6035709,1,"New Dark Red","System",41750,"Left Shell 3X8X2 W/Bow/Angle","http://cache.lego.com/media/bricks/5/2/6035709.jpg",5
"75060-1",6037670,2,"New Dark Red","System",13731,"Brick With Bow 1X10","http://cache.lego.com/media/bricks/5/2/6037670.jpg",4
"75060-1",6042953,4,"New Dark Red","System",11153,"Brick With Bow 1X4","http://cache.lego.com/media/bricks/5/2/6042953.jpg",21
"75060-1",6052995,4,"New Dark Red","System",4161,"Roof Tile 3X3/25°","http://cache.lego.com/media/bricks/5/2/6052995.jpg",3
"75060-1",6080435,2,"New Dark Red","System",87559,"Arch Brick 6X6X2","http://cache.lego.com/media/bricks/5/2/6080435.jpg",1
"75060-1",6080439,6,"New Dark Red","System",95188,"Circle 90G 6X6 Roof Tile","http://cache.lego.com/media/bricks/5/2/6080439.jpg",1
"75060-1",6080440,2,"New Dark Red","System",58846,"Circle 90D 10X10, Wry 18D","http://cache.lego.com/media/bricks/5/2/6080440.jpg",1
"75060-1",6080444,2,"New Dark Red","System",43708,"Tilted Corner 4X4 W/Angle","http://cache.lego.com/media/bricks/5/2/6080444.jpg",1
"75060-1",4211214,3,"Reddish Brown","System",3832,"Plate 2X10","http://cache.lego.com/media/bricks/5/2/4211214.jpg",87
"75060-1",4211158,1,"Reddish Brown","System (Figure Part)",3901,"Mini Wig Man","http://cache.lego.com/media/bricks/5/2/4211158.jpg",61
"75060-1",4221886,1,"Reddish Brown","System (Figure Part)",73200,"Mini Lower Part","http://cache.lego.com/media/bricks/5/2/4221886.jpg",54
"75060-1",6087930,1,"Sand Blue","System (Figure Part)",18703,"Mini Lower Part 'No. 746'","http://cache.lego.com/media/bricks/5/2/6087930.jpg",2
"75060-1",4598531,2,"Sand Green","System",4286,"Roof Tile 1X3/25°","http://cache.lego.com/media/bricks/5/2/4598531.jpg",16
"75060-1",4616578,28,"Sand Green","System",3069,"Flat Tile 1X2","http://cache.lego.com/media/bricks/5/2/4616578.jpg",30
"75060-1",4633693,2,"Sand Green","System",87079,"Flat Tile 2X4","http://cache.lego.com/media/bricks/5/2/4633693.jpg",14
"75060-1",4652205,1,"Sand Green","System",54200,"Roof Tile 1X1X2/3, Abs","http://cache.lego.com/media/bricks/5/2/4652205.jpg",19
"75060-1",6018479,2,"Sand Green","System",32059,"Plate 4X6 26 Degrees","http://cache.lego.com/media/bricks/5/2/6018479.jpg",2
"75060-1",6069257,37,"Sand Green","System",3623,"Plate 1X3","http://cache.lego.com/media/bricks/5/2/6069257.jpg",7
"75060-1",6080429,1,"Sand Green","System",93604,"Plate W. Bow 3X4X2/3 W. Knobs","http://cache.lego.com/media/bricks/5/2/6080429.jpg",1
"75060-1",6080431,15,"Sand Green","System",15068,"Plate W. Bow  2X2X2/3","http://cache.lego.com/media/bricks/5/2/6080431.jpg",6
"75060-1",4584441,1,"Sand Green","System (Figure Part)",90749,"Boba Fett Helmet No.1","http://cache.lego.com/media/bricks/5/2/4584441.jpg",5
"75060-1",4584809,1,"Sand Green","System (Figure Part)",64802,"Clone Trooper Jet Pack","http://cache.lego.com/media/bricks/5/2/4584809.jpg",5
"75060-1",4528604,85,"Sand Yellow","System",3023,"Plate 1X2","http://cache.lego.com/media/bricks/5/2/4528604.jpg",166
"75060-1",4530678,1,"Sand Yellow","System",3040,"Roof Tile 1X2/45°","http://cache.lego.com/media/bricks/5/2/4530678.jpg",54
"75060-1",6124940,1,"Sand Yellow","System (Figure Part)",23794,"Shoulder Cloth, Dec.'No.2'","http://cache.lego.com/media/bricks/4/2/6124940.jpg",2
"75060-1",6031821,8,"Sand Yellow","Technic",13670,"Crossaxle 3M With Knob","http://cache.lego.com/media/bricks/5/2/6031821.jpg",319
"75060-1",6051385,2,"Silver Ink","System",15551,"Rocket Point 1X1, No '1000'","http://cache.lego.com/media/bricks/5/2/6051385.jpg",22
"75060-1",4619636,4,"Silver Metallic","System",2412,"Radiator Grille 1X2","http://cache.lego.com/media/bricks/5/2/4619636.jpg",139
"75060-1",4633691,18,"Silver Metallic","System",6141,"Plate 1X1 Round","http://cache.lego.com/media/bricks/5/2/4633691.jpg",186
"75060-1",4655241,2,"Silver Metallic","System",98138,"Flat Tile 1X1, Round","http://cache.lego.com/media/bricks/5/2/4655241.jpg",77
"75060-1",3005740,12,"Transparent","System",30057,"Round Plate 1X1 - Tr.","http://cache.lego.com/media/bricks/5/2/3005740.jpg",565
"75060-1",4650498,12,"Transparent","System",98138,"Flat Tile 1X1, Round","http://cache.lego.com/media/bricks/5/2/4650498.jpg",176
